episode_txt,season_txt,title,object,present
01,11,MOUNTAIN STREAM,mill,0
01,11,MOUNTAIN STREAM,moon,0
01,11,MOUNTAIN STREAM,mountain,1
01,11,MOUNTAIN STREAM,mountains,0
01,11,MOUNTAIN STREAM,night,0
01,11,MOUNTAIN STREAM,ocean,0
01,11,MOUNTAIN STREAM,oval_frame,0
01,11,MOUNTAIN STREAM,palm_trees,0
01,11,MOUNTAIN STREAM,path,0
01,11,MOUNTAIN STREAM,person,0
01,11,MOUNTAIN STREAM,portrait,0
01,11,MOUNTAIN STREAM,rectangle_3d_frame,0
01,11,MOUNTAIN STREAM,rectangular_frame,0
01,11,MOUNTAIN STREAM,river,1
01,11,MOUNTAIN STREAM,rocks,0
01,11,MOUNTAIN STREAM,seashell_frame,0
01,11,MOUNTAIN STREAM,snow,0
01,11,MOUNTAIN STREAM,snowy_mountain,1
01,11,MOUNTAIN STREAM,split_frame,0
01,11,MOUNTAIN STREAM,steve_ross,0
01,11,MOUNTAIN STREAM,structure,0
01,11,MOUNTAIN STREAM,sun,0
01,11,MOUNTAIN STREAM,tomb_frame,0
01,11,MOUNTAIN STREAM,tree,1
01,11,MOUNTAIN STREAM,trees,1
01,11,MOUNTAIN STREAM,triple_frame,0
01,11,MOUNTAIN STREAM,waterfall,0
01,11,MOUNTAIN STREAM,waves,0
01,11,MOUNTAIN STREAM,windmill,0
01,11,MOUNTAIN STREAM,window_frame,0
01,11,MOUNTAIN STREAM,winter,0
01,11,MOUNTAIN STREAM,wood_framed,0
02,11,COUNTRY CABIN,apple_frame,0
02,11,COUNTRY CABIN,aurora_borealis,0
02,11,COUNTRY CABIN,barn,0
02,11,COUNTRY CABIN,beach,0
02,11,COUNTRY CABIN,boat,0
02,11,COUNTRY CABIN,bridge,0
02,11,COUNTRY CABIN,building,0
02,11,COUNTRY CABIN,bushes,1
02,11,COUNTRY CABIN,cabin,1
02,11,COUNTRY CABIN,cactus,0
02,11,COUNTRY CABIN,circle_frame,0
02,11,COUNTRY CABIN,cirrus,0
02,11,COUNTRY CABIN,cliff,0
02,11,COUNTRY CABIN,clouds,1
02,11,COUNTRY CABIN,conifer,1
02,11,COUNTRY CABIN,cumulus,0
02,11,COUNTRY CABIN,deciduous,1
02,11,COUNTRY CABIN,diane_andre,0
02,11,COUNTRY CABIN,dock,0
02,11,COUNTRY CABIN,double_oval_frame,0
02,11,COUNTRY CABIN,farm,0
02,11,COUNTRY CABIN,fence,0
02,11,COUNTRY CABIN,fire,0
02,11,COUNTRY CABIN,florida_frame,0
02,11,COUNTRY CABIN,flowers,0
02,11,COUNTRY CABIN,fog,0
02,11,COUNTRY CABIN,framed,0
02,11,COUNTRY CABIN,grass,0
02,11,COUNTRY CABIN,guest,0
02,11,COUNTRY CABIN,half_circle_frame,0
02,11,COUNTRY CABIN,half_oval_frame,0
02,11,COUNTRY CABIN,hills,0
02,11,COUNTRY CABIN,lake,0
02,11,COUNTRY CABIN,lakes,0
02,11,COUNTRY CABIN,lighthouse,0
02,11,COUNTRY CABIN,mill,0
02,11,COUNTRY CABIN,moon,0
02,11,COUNTRY CABIN,mountain,0
02,11,COUNTRY CABIN,mountains,0
02,11,COUNTRY CABIN,night,0
02,11,COUNTRY CABIN,ocean,0
02,11,COUNTRY CABIN,oval_frame,0
02,11,COUNTRY CABIN,palm_trees,0
02,11,COUNTRY CABIN,path,0
02,11,COUNTRY CABIN,person,0
02,11,COUNTRY CABIN,portrait,0
02,11,COUNTRY CABIN,rectangle_3d_frame,0
02,11,COUNTRY CABIN,rectangular_frame,0
02,11,COUNTRY CABIN,river,0
02,11,COUNTRY CABIN,rocks,0
02,11,COUNTRY CABIN,seashell_frame,0
02,11,COUNTRY CABIN,snow,1
02,11,COUNTRY CABIN,snowy_mountain,0
02,11,COUNTRY CABIN,split_frame,0
02,11,COUNTRY CABIN,steve_ross,0
02,11,COUNTRY CABIN,structure,1
02,11,COUNTRY CABIN,sun,0
02,11,COUNTRY CABIN,tomb_frame,0
02,11,COUNTRY CABIN,tree,1
02,11,COUNTRY CABIN,trees,1
02,11,COUNTRY CABIN,triple_frame,0
02,11,COUNTRY CABIN,waterfall,0
02,11,COUNTRY CABIN,waves,0
02,11,COUNTRY CABIN,windmill,0
02,11,COUNTRY CABIN,window_frame,0
02,11,COUNTRY CABIN,winter,1
02,11,COUNTRY CABIN,wood_framed,0
03,11,DAISY DELIGHT,apple_frame,0
03,11,DAISY DELIGHT,aurora_borealis,0
03,11,DAISY DELIGHT,barn,0
03,11,DAISY DELIGHT,beach,0
03,11,DAISY DELIGHT,boat,0
03,11,DAISY DELIGHT,bridge,0
03,11,DAISY DELIGHT,building,0
03,11,DAISY DELIGHT,bushes,0
03,11,DAISY DELIGHT,cabin,0
03,11,DAISY DELIGHT,cactus,0
03,11,DAISY DELIGHT,circle_frame,0
03,11,DAISY DELIGHT,cirrus,0
03,11,DAISY DELIGHT,cliff,0
03,11,DAISY DELIGHT,clouds,0
03,11,DAISY DELIGHT,conifer,1
03,11,DAISY DELIGHT,cumulus,0
03,11,DAISY DELIGHT,deciduous,0
03,11,DAISY DELIGHT,diane_andre,0
03,11,DAISY DELIGHT,dock,0
03,11,DAISY DELIGHT,double_oval_frame,0
03,11,DAISY DELIGHT,farm,0
03,11,DAISY DELIGHT,fence,1
03,11,DAISY DELIGHT,fire,0
03,11,DAISY DELIGHT,florida_frame,0
03,11,DAISY DELIGHT,flowers,1
03,11,DAISY DELIGHT,fog,0
03,11,DAISY DELIGHT,framed,0
03,11,DAISY DELIGHT,grass,0
03,11,DAISY DELIGHT,guest,0
03,11,DAISY DELIGHT,half_circle_frame,0
03,11,DAISY DELIGHT,half_oval_frame,0
03,11,DAISY DELIGHT,hills,0
03,11,DAISY DELIGHT,lake,0
03,11,DAISY DELIGHT,lakes,0
03,11,DAISY DELIGHT,lighthouse,0
03,11,DAISY DELIGHT,mill,0
03,11,DAISY DELIGHT,moon,0
03,11,DAISY DELIGHT,mountain,0
03,11,DAISY DELIGHT,mountains,0
03,11,DAISY DELIGHT,night,0
03,11,DAISY DELIGHT,ocean,0
03,11,DAISY DELIGHT,oval_frame,0
03,11,DAISY DELIGHT,palm_trees,0
03,11,DAISY DELIGHT,path,0
03,11,DAISY DELIGHT,person,0
03,11,DAISY DELIGHT,portrait,0
03,11,DAISY DELIGHT,rectangle_3d_frame,0
03,11,DAISY DELIGHT,rectangular_frame,0
03,11,DAISY DELIGHT,river,0
03,11,DAISY DELIGHT,rocks,0
03,11,DAISY DELIGHT,seashell_frame,0
03,11,DAISY DELIGHT,snow,0
03,11,DAISY DELIGHT,snowy_mountain,0
03,11,DAISY DELIGHT,split_frame,0
03,11,DAISY DELIGHT,steve_ross,0
03,11,DAISY DELIGHT,structure,0
03,11,DAISY DELIGHT,sun,0
03,11,DAISY DELIGHT,tomb_frame,0
03,11,DAISY DELIGHT,tree,1
03,11,DAISY DELIGHT,trees,1
03,11,DAISY DELIGHT,triple_frame,0
03,11,DAISY DELIGHT,waterfall,0
03,11,DAISY DELIGHT,waves,0
03,11,DAISY DELIGHT,windmill,0
03,11,DAISY DELIGHT,window_frame,0
03,11,DAISY DELIGHT,winter,0
03,11,DAISY DELIGHT,wood_framed,0
04,11,HIDDEN STREAM,apple_frame,0
04,11,HIDDEN STREAM,aurora_borealis,0
04,11,HIDDEN STREAM,barn,0
04,11,HIDDEN STREAM,beach,0
04,11,HIDDEN STREAM,boat,0
04,11,HIDDEN STREAM,bridge,0
04,11,HIDDEN STREAM,building,0
04,11,HIDDEN STREAM,bushes,1
04,11,HIDDEN STREAM,cabin,0
04,11,HIDDEN STREAM,cactus,0
04,11,HIDDEN STREAM,circle_frame,0
04,11,HIDDEN STREAM,cirrus,0
04,11,HIDDEN STREAM,cliff,0
04,11,HIDDEN STREAM,clouds,1
04,11,HIDDEN STREAM,conifer,0
04,11,HIDDEN STREAM,cumulus,0
04,11,HIDDEN STREAM,deciduous,1
04,11,HIDDEN STREAM,diane_andre,0
04,11,HIDDEN STREAM,dock,0
04,11,HIDDEN STREAM,double_oval_frame,0
04,11,HIDDEN STREAM,farm,0
04,11,HIDDEN STREAM,fence,0
04,11,HIDDEN STREAM,fire,0
04,11,HIDDEN STREAM,florida_frame,0
04,11,HIDDEN STREAM,flowers,0
04,11,HIDDEN STREAM,fog,0
04,11,HIDDEN STREAM,framed,0
04,11,HIDDEN STREAM,grass,0
04,11,HIDDEN STREAM,guest,0
04,11,HIDDEN STREAM,half_circle_frame,0
04,11,HIDDEN STREAM,half_oval_frame,0
04,11,HIDDEN STREAM,hills,0
04,11,HIDDEN STREAM,lake,0
04,11,HIDDEN STREAM,lakes,0
04,11,HIDDEN STREAM,lighthouse,0
04,11,HIDDEN STREAM,mill,0
04,11,HIDDEN STREAM,moon,0
04,11,HIDDEN STREAM,mountain,0
04,11,HIDDEN STREAM,mountains,0
04,11,HIDDEN STREAM,night,0
04,11,HIDDEN STREAM,ocean,0
04,11,HIDDEN STREAM,oval_frame,0
04,11,HIDDEN STREAM,palm_trees,0
04,11,HIDDEN STREAM,path,0
04,11,HIDDEN STREAM,person,0
04,11,HIDDEN STREAM,portrait,0
04,11,HIDDEN STREAM,rectangle_3d_frame,0
04,11,HIDDEN STREAM,rectangular_frame,0
04,11,HIDDEN STREAM,river,1
04,11,HIDDEN STREAM,rocks,0
04,11,HIDDEN STREAM,seashell_frame,0
04,11,HIDDEN STREAM,snow,0
04,11,HIDDEN STREAM,snowy_mountain,0
04,11,HIDDEN STREAM,split_frame,0
04,11,HIDDEN STREAM,steve_ross,0
04,11,HIDDEN STREAM,structure,0
04,11,HIDDEN STREAM,sun,0
04,11,HIDDEN STREAM,tomb_frame,0
04,11,HIDDEN STREAM,tree,1
04,11,HIDDEN STREAM,trees,1
04,11,HIDDEN STREAM,triple_frame,0
04,11,HIDDEN STREAM,waterfall,1
04,11,HIDDEN STREAM,waves,0
04,11,HIDDEN STREAM,windmill,0
04,11,HIDDEN STREAM,window_frame,0
04,11,HIDDEN STREAM,winter,0
04,11,HIDDEN STREAM,wood_framed,0
05,11,TOWERING GLACIER,apple_frame,0
05,11,TOWERING GLACIER,aurora_borealis,0
05,11,TOWERING GLACIER,barn,0
05,11,TOWERING GLACIER,beach,0
05,11,TOWERING GLACIER,boat,0
05,11,TOWERING GLACIER,bridge,0
05,11,TOWERING GLACIER,building,0
05,11,TOWERING GLACIER,bushes,0
05,11,TOWERING GLACIER,cabin,0
05,11,TOWERING GLACIER,cactus,0
05,11,TOWERING GLACIER,circle_frame,0
05,11,TOWERING GLACIER,cirrus,0
05,11,TOWERING GLACIER,cliff,0
05,11,TOWERING GLACIER,clouds,1
05,11,TOWERING GLACIER,conifer,1
05,11,TOWERING GLACIER,cumulus,1
05,11,TOWERING GLACIER,deciduous,0
05,11,TOWERING GLACIER,diane_andre,0
05,11,TOWERING GLACIER,dock,0
05,11,TOWERING GLACIER,double_oval_frame,0
05,11,TOWERING GLACIER,farm,0
05,11,TOWERING GLACIER,fence,0
05,11,TOWERING GLACIER,fire,0
05,11,TOWERING GLACIER,florida_frame,0
05,11,TOWERING GLACIER,flowers,0
05,11,TOWERING GLACIER,fog,0
05,11,TOWERING GLACIER,framed,0
05,11,TOWERING GLACIER,grass,1
05,11,TOWERING GLACIER,guest,0
05,11,TOWERING GLACIER,half_circle_frame,0
05,11,TOWERING GLACIER,half_oval_frame,0
05,11,TOWERING GLACIER,hills,0
05,11,TOWERING GLACIER,lake,0
05,11,TOWERING GLACIER,lakes,0
05,11,TOWERING GLACIER,lighthouse,0
05,11,TOWERING GLACIER,mill,0
05,11,TOWERING GLACIER,moon,0
05,11,TOWERING GLACIER,mountain,1
05,11,TOWERING GLACIER,mountains,0
05,11,TOWERING GLACIER,night,0
05,11,TOWERING GLACIER,ocean,0
05,11,TOWERING GLACIER,oval_frame,0
05,11,TOWERING GLACIER,palm_trees,0
05,11,TOWERING GLACIER,path,0
05,11,TOWERING GLACIER,person,0
05,11,TOWERING GLACIER,portrait,0
05,11,TOWERING GLACIER,rectangle_3d_frame,0
05,11,TOWERING GLACIER,rectangular_frame,0
05,11,TOWERING GLACIER,river,1
05,11,TOWERING GLACIER,rocks,1
05,11,TOWERING GLACIER,seashell_frame,0
05,11,TOWERING GLACIER,snow,0
05,11,TOWERING GLACIER,snowy_mountain,1
05,11,TOWERING GLACIER,split_frame,0
05,11,TOWERING GLACIER,steve_ross,0
05,11,TOWERING GLACIER,structure,0
05,11,TOWERING GLACIER,sun,0
05,11,TOWERING GLACIER,tomb_frame,0
05,11,TOWERING GLACIER,tree,1
05,11,TOWERING GLACIER,trees,1
05,11,TOWERING GLACIER,triple_frame,0
05,11,TOWERING GLACIER,waterfall,1
05,11,TOWERING GLACIER,waves,0
05,11,TOWERING GLACIER,windmill,0
05,11,TOWERING GLACIER,window_frame,0
05,11,TOWERING GLACIER,winter,0
05,11,TOWERING GLACIER,wood_framed,0
06,11,OVAL BARN,apple_frame,0
06,11,OVAL BARN,aurora_borealis,0
06,11,OVAL BARN,barn,1
06,11,OVAL BARN,beach,0
06,11,OVAL BARN,boat,0
06,11,OVAL BARN,bridge,0
06,11,OVAL BARN,building,0
06,11,OVAL BARN,bushes,1
06,11,OVAL BARN,cabin,0
06,11,OVAL BARN,cactus,0
06,11,OVAL BARN,circle_frame,0
06,11,OVAL BARN,cirrus,0
06,11,OVAL BARN,cliff,0
06,11,OVAL BARN,clouds,1
06,11,OVAL BARN,conifer,0
06,11,OVAL BARN,cumulus,1
06,11,OVAL BARN,deciduous,1
06,11,OVAL BARN,diane_andre,0
06,11,OVAL BARN,dock,0
06,11,OVAL BARN,double_oval_frame,0
06,11,OVAL BARN,farm,0
06,11,OVAL BARN,fence,0
06,11,OVAL BARN,fire,0
06,11,OVAL BARN,florida_frame,0
06,11,OVAL BARN,flowers,0
06,11,OVAL BARN,fog,0
06,11,OVAL BARN,framed,1
06,11,OVAL BARN,grass,0
06,11,OVAL BARN,guest,0
06,11,OVAL BARN,half_circle_frame,0
06,11,OVAL BARN,half_oval_frame,0
06,11,OVAL BARN,hills,0
06,11,OVAL BARN,lake,0
06,11,OVAL BARN,lakes,0
06,11,OVAL BARN,lighthouse,0
06,11,OVAL BARN,mill,0
06,11,OVAL BARN,moon,0
06,11,OVAL BARN,mountain,0
06,11,OVAL BARN,mountains,0
06,11,OVAL BARN,night,0
06,11,OVAL BARN,ocean,0
06,11,OVAL BARN,oval_frame,1
06,11,OVAL BARN,palm_trees,0
06,11,OVAL BARN,path,0
06,11,OVAL BARN,person,0
06,11,OVAL BARN,portrait,0
06,11,OVAL BARN,rectangle_3d_frame,0
06,11,OVAL BARN,rectangular_frame,0
06,11,OVAL BARN,river,0
06,11,OVAL BARN,rocks,0
06,11,OVAL BARN,seashell_frame,0
06,11,OVAL BARN,snow,1
06,11,OVAL BARN,snowy_mountain,0
06,11,OVAL BARN,split_frame,0
06,11,OVAL BARN,steve_ross,0
06,11,OVAL BARN,structure,1
06,11,OVAL BARN,sun,0
06,11,OVAL BARN,tomb_frame,0
06,11,OVAL BARN,tree,1
06,11,OVAL BARN,trees,1
06,11,OVAL BARN,triple_frame,0
06,11,OVAL BARN,waterfall,0
06,11,OVAL BARN,waves,0
06,11,OVAL BARN,windmill,0
06,11,OVAL BARN,window_frame,0
06,11,OVAL BARN,winter,1
06,11,OVAL BARN,wood_framed,0
07,11,LAKESIDE PATH,apple_frame,0
07,11,LAKESIDE PATH,aurora_borealis,0
07,11,LAKESIDE PATH,barn,0
07,11,LAKESIDE PATH,beach,0
07,11,LAKESIDE PATH,boat,0
07,11,LAKESIDE PATH,bridge,0
07,11,LAKESIDE PATH,building,0
07,11,LAKESIDE PATH,bushes,1
07,11,LAKESIDE PATH,cabin,0
07,11,LAKESIDE PATH,cactus,0
07,11,LAKESIDE PATH,circle_frame,0
07,11,LAKESIDE PATH,cirrus,0
07,11,LAKESIDE PATH,cliff,0
07,11,LAKESIDE PATH,clouds,1
07,11,LAKESIDE PATH,conifer,1
07,11,LAKESIDE PATH,cumulus,1
07,11,LAKESIDE PATH,deciduous,1
07,11,LAKESIDE PATH,diane_andre,0
07,11,LAKESIDE PATH,dock,0
07,11,LAKESIDE PATH,double_oval_frame,0
07,11,LAKESIDE PATH,farm,0
07,11,LAKESIDE PATH,fence,0
07,11,LAKESIDE PATH,fire,0
07,11,LAKESIDE PATH,florida_frame,0
07,11,LAKESIDE PATH,flowers,0
07,11,LAKESIDE PATH,fog,0
07,11,LAKESIDE PATH,framed,0
07,11,LAKESIDE PATH,grass,1
07,11,LAKESIDE PATH,guest,0
07,11,LAKESIDE PATH,half_circle_frame,0
07,11,LAKESIDE PATH,half_oval_frame,0
07,11,LAKESIDE PATH,hills,0
07,11,LAKESIDE PATH,lake,1
07,11,LAKESIDE PATH,lakes,0
07,11,LAKESIDE PATH,lighthouse,0
07,11,LAKESIDE PATH,mill,0
07,11,LAKESIDE PATH,moon,0
07,11,LAKESIDE PATH,mountain,0
07,11,LAKESIDE PATH,mountains,0
07,11,LAKESIDE PATH,night,0
07,11,LAKESIDE PATH,ocean,0
07,11,LAKESIDE PATH,oval_frame,0
07,11,LAKESIDE PATH,palm_trees,0
07,11,LAKESIDE PATH,path,1
07,11,LAKESIDE PATH,person,0
07,11,LAKESIDE PATH,portrait,0
07,11,LAKESIDE PATH,rectangle_3d_frame,0
07,11,LAKESIDE PATH,rectangular_frame,0
07,11,LAKESIDE PATH,river,0
07,11,LAKESIDE PATH,rocks,1
07,11,LAKESIDE PATH,seashell_frame,0
07,11,LAKESIDE PATH,snow,0
07,11,LAKESIDE PATH,snowy_mountain,0
07,11,LAKESIDE PATH,split_frame,0
07,11,LAKESIDE PATH,steve_ross,0
07,11,LAKESIDE PATH,structure,0
07,11,LAKESIDE PATH,sun,0
07,11,LAKESIDE PATH,tomb_frame,0
07,11,LAKESIDE PATH,tree,1
07,11,LAKESIDE PATH,trees,1
07,11,LAKESIDE PATH,triple_frame,0
07,11,LAKESIDE PATH,waterfall,0
07,11,LAKESIDE PATH,waves,0
07,11,LAKESIDE PATH,windmill,0
07,11,LAKESIDE PATH,window_frame,0
07,11,LAKESIDE PATH,winter,0
07,11,LAKESIDE PATH,wood_framed,0
08,11,SUNSET OVAL,apple_frame,0
08,11,SUNSET OVAL,aurora_borealis,0
08,11,SUNSET OVAL,barn,0
08,11,SUNSET OVAL,beach,0
08,11,SUNSET OVAL,boat,0
08,11,SUNSET OVAL,bridge,0
08,11,SUNSET OVAL,building,0
08,11,SUNSET OVAL,bushes,1
08,11,SUNSET OVAL,cabin,0
08,11,SUNSET OVAL,cactus,0
08,11,SUNSET OVAL,circle_frame,0
08,11,SUNSET OVAL,cirrus,0
08,11,SUNSET OVAL,cliff,0
08,11,SUNSET OVAL,clouds,1
08,11,SUNSET OVAL,conifer,1
08,11,SUNSET OVAL,cumulus,1
08,11,SUNSET OVAL,deciduous,1
08,11,SUNSET OVAL,diane_andre,0
08,11,SUNSET OVAL,dock,0
08,11,SUNSET OVAL,double_oval_frame,0
08,11,SUNSET OVAL,farm,0
08,11,SUNSET OVAL,fence,0
08,11,SUNSET OVAL,fire,0
08,11,SUNSET OVAL,florida_frame,0
08,11,SUNSET OVAL,flowers,0
08,11,SUNSET OVAL,fog,0
08,11,SUNSET OVAL,framed,1
08,11,SUNSET OVAL,grass,0
08,11,SUNSET OVAL,guest,0
08,11,SUNSET OVAL,half_circle_frame,0
08,11,SUNSET OVAL,half_oval_frame,0
08,11,SUNSET OVAL,hills,0
08,11,SUNSET OVAL,lake,1
08,11,SUNSET OVAL,lakes,0
08,11,SUNSET OVAL,lighthouse,0
08,11,SUNSET OVAL,mill,0
08,11,SUNSET OVAL,moon,0
08,11,SUNSET OVAL,mountain,1
08,11,SUNSET OVAL,mountains,0
08,11,SUNSET OVAL,night,0
08,11,SUNSET OVAL,ocean,0
08,11,SUNSET OVAL,oval_frame,1
08,11,SUNSET OVAL,palm_trees,0
08,11,SUNSET OVAL,path,0
08,11,SUNSET OVAL,person,0
08,11,SUNSET OVAL,portrait,0
08,11,SUNSET OVAL,rectangle_3d_frame,0
08,11,SUNSET OVAL,rectangular_frame,0
08,11,SUNSET OVAL,river,0
08,11,SUNSET OVAL,rocks,0
08,11,SUNSET OVAL,seashell_frame,0
08,11,SUNSET OVAL,snow,0
08,11,SUNSET OVAL,snowy_mountain,1
08,11,SUNSET OVAL,split_frame,0
08,11,SUNSET OVAL,steve_ross,0
08,11,SUNSET OVAL,structure,0
08,11,SUNSET OVAL,sun,0
08,11,SUNSET OVAL,tomb_frame,0
08,11,SUNSET OVAL,tree,1
08,11,SUNSET OVAL,trees,1
08,11,SUNSET OVAL,triple_frame,0
08,11,SUNSET OVAL,waterfall,0
08,11,SUNSET OVAL,waves,0
08,11,SUNSET OVAL,windmill,0
08,11,SUNSET OVAL,window_frame,0
08,11,SUNSET OVAL,winter,0
08,11,SUNSET OVAL,wood_framed,0
09,11,WINTER BARN,apple_frame,0
09,11,WINTER BARN,aurora_borealis,0
09,11,WINTER BARN,barn,1
09,11,WINTER BARN,beach,0
09,11,WINTER BARN,boat,0
09,11,WINTER BARN,bridge,0
09,11,WINTER BARN,building,0
09,11,WINTER BARN,bushes,0
09,11,WINTER BARN,cabin,0
09,11,WINTER BARN,cactus,0
09,11,WINTER BARN,circle_frame,0
09,11,WINTER BARN,cirrus,1
09,11,WINTER BARN,cliff,0
09,11,WINTER BARN,clouds,1
09,11,WINTER BARN,conifer,0
09,11,WINTER BARN,cumulus,0
09,11,WINTER BARN,deciduous,1
09,11,WINTER BARN,diane_andre,0
09,11,WINTER BARN,dock,0
09,11,WINTER BARN,double_oval_frame,0
09,11,WINTER BARN,farm,0
09,11,WINTER BARN,fence,0
09,11,WINTER BARN,fire,0
09,11,WINTER BARN,florida_frame,0
09,11,WINTER BARN,flowers,0
09,11,WINTER BARN,fog,0
09,11,WINTER BARN,framed,0
09,11,WINTER BARN,grass,0
09,11,WINTER BARN,guest,0
09,11,WINTER BARN,half_circle_frame,0
09,11,WINTER BARN,half_oval_frame,0
09,11,WINTER BARN,hills,0
09,11,WINTER BARN,lake,0
09,11,WINTER BARN,lakes,0
09,11,WINTER BARN,lighthouse,0
09,11,WINTER BARN,mill,0
09,11,WINTER BARN,moon,0
09,11,WINTER BARN,mountain,0
09,11,WINTER BARN,mountains,0
09,11,WINTER BARN,night,0
09,11,WINTER BARN,ocean,0
09,11,WINTER BARN,oval_frame,0
09,11,WINTER BARN,palm_trees,0
09,11,WINTER BARN,path,0
09,11,WINTER BARN,person,0
09,11,WINTER BARN,portrait,0
09,11,WINTER BARN,rectangle_3d_frame,0
09,11,WINTER BARN,rectangular_frame,0
09,11,WINTER BARN,river,0
09,11,WINTER BARN,rocks,0
09,11,WINTER BARN,seashell_frame,0
09,11,WINTER BARN,snow,1
09,11,WINTER BARN,snowy_mountain,0
09,11,WINTER BARN,split_frame,0
09,11,WINTER BARN,steve_ross,0
09,11,WINTER BARN,structure,1
09,11,WINTER BARN,sun,0
09,11,WINTER BARN,tomb_frame,0
09,11,WINTER BARN,tree,1
09,11,WINTER BARN,trees,1
09,11,WINTER BARN,triple_frame,0
09,11,WINTER BARN,waterfall,0
09,11,WINTER BARN,waves,0
09,11,WINTER BARN,windmill,0
09,11,WINTER BARN,window_frame,0
09,11,WINTER BARN,winter,1
09,11,WINTER BARN,wood_framed,0
10,11,SUNSET OVER THE WAVES,apple_frame,0
10,11,SUNSET OVER THE WAVES,aurora_borealis,0
10,11,SUNSET OVER THE WAVES,barn,0
10,11,SUNSET OVER THE WAVES,beach,1
10,11,SUNSET OVER THE WAVES,boat,0
10,11,SUNSET OVER THE WAVES,bridge,0
10,11,SUNSET OVER THE WAVES,building,0
10,11,SUNSET OVER THE WAVES,bushes,0
10,11,SUNSET OVER THE WAVES,cabin,0
10,11,SUNSET OVER THE WAVES,cactus,0
10,11,SUNSET OVER THE WAVES,circle_frame,0
10,11,SUNSET OVER THE WAVES,cirrus,0
10,11,SUNSET OVER THE WAVES,cliff,0
10,11,SUNSET OVER THE WAVES,clouds,1
10,11,SUNSET OVER THE WAVES,conifer,0
10,11,SUNSET OVER THE WAVES,cumulus,0
10,11,SUNSET OVER THE WAVES,deciduous,0
10,11,SUNSET OVER THE WAVES,diane_andre,0
10,11,SUNSET OVER THE WAVES,dock,0
10,11,SUNSET OVER THE WAVES,double_oval_frame,0
10,11,SUNSET OVER THE WAVES,farm,0
10,11,SUNSET OVER THE WAVES,fence,0
10,11,SUNSET OVER THE WAVES,fire,0
10,11,SUNSET OVER THE WAVES,florida_frame,0
10,11,SUNSET OVER THE WAVES,flowers,0
10,11,SUNSET OVER THE WAVES,fog,0
10,11,SUNSET OVER THE WAVES,framed,0
10,11,SUNSET OVER THE WAVES,grass,0
10,11,SUNSET OVER THE WAVES,guest,0
10,11,SUNSET OVER THE WAVES,half_circle_frame,0
10,11,SUNSET OVER THE WAVES,half_oval_frame,0
10,11,SUNSET OVER THE WAVES,hills,0
10,11,SUNSET OVER THE WAVES,lake,0
10,11,SUNSET OVER THE WAVES,lakes,0
10,11,SUNSET OVER THE WAVES,lighthouse,0
10,11,SUNSET OVER THE WAVES,mill,0
10,11,SUNSET OVER THE WAVES,moon,0
10,11,SUNSET OVER THE WAVES,mountain,0
10,11,SUNSET OVER THE WAVES,mountains,0
10,11,SUNSET OVER THE WAVES,night,0
10,11,SUNSET OVER THE WAVES,ocean,1
10,11,SUNSET OVER THE WAVES,oval_frame,0
10,11,SUNSET OVER THE WAVES,palm_trees,0
10,11,SUNSET OVER THE WAVES,path,0
10,11,SUNSET OVER THE WAVES,person,0
10,11,SUNSET OVER THE WAVES,portrait,0
10,11,SUNSET OVER THE WAVES,rectangle_3d_frame,0
10,11,SUNSET OVER THE WAVES,rectangular_frame,0
10,11,SUNSET OVER THE WAVES,river,0
10,11,SUNSET OVER THE WAVES,rocks,1
10,11,SUNSET OVER THE WAVES,seashell_frame,0
10,11,SUNSET OVER THE WAVES,snow,0
10,11,SUNSET OVER THE WAVES,snowy_mountain,0
10,11,SUNSET OVER THE WAVES,split_frame,0
10,11,SUNSET OVER THE WAVES,steve_ross,0
10,11,SUNSET OVER THE WAVES,structure,0
10,11,SUNSET OVER THE WAVES,sun,1
10,11,SUNSET OVER THE WAVES,tomb_frame,0
10,11,SUNSET OVER THE WAVES,tree,0
10,11,SUNSET OVER THE WAVES,trees,0
10,11,SUNSET OVER THE WAVES,triple_frame,0
10,11,SUNSET OVER THE WAVES,waterfall,0
10,11,SUNSET OVER THE WAVES,waves,1
10,11,SUNSET OVER THE WAVES,windmill,0
10,11,SUNSET OVER THE WAVES,window_frame,0
10,11,SUNSET OVER THE WAVES,winter,0
10,11,SUNSET OVER THE WAVES,wood_framed,0
11,11,GOLDEN GLOW,apple_frame,0
11,11,GOLDEN GLOW,aurora_borealis,0
11,11,GOLDEN GLOW,barn,0
11,11,GOLDEN GLOW,beach,0
11,11,GOLDEN GLOW,boat,0
11,11,GOLDEN GLOW,bridge,0
11,11,GOLDEN GLOW,building,0
11,11,GOLDEN GLOW,bushes,0
11,11,GOLDEN GLOW,cabin,0
11,11,GOLDEN GLOW,cactus,0
11,11,GOLDEN GLOW,circle_frame,0
11,11,GOLDEN GLOW,cirrus,0
11,11,GOLDEN GLOW,cliff,0
11,11,GOLDEN GLOW,clouds,1
11,11,GOLDEN GLOW,conifer,1
11,11,GOLDEN GLOW,cumulus,0
11,11,GOLDEN GLOW,deciduous,0
11,11,GOLDEN GLOW,diane_andre,0
11,11,GOLDEN GLOW,dock,0
11,11,GOLDEN GLOW,double_oval_frame,0
11,11,GOLDEN GLOW,farm,0
11,11,GOLDEN GLOW,fence,0
